confidence,location,sound,fpath
0.999969,57500,S2,./data/set_a/__201103140236.wav
0.985363,59500,S2,./data/set_a/__201103140236.wav
0.985195,60500,S2,./data/set_a/__201103140236.wav
0.994142,61000,S1,./data/set_a/__201103140236.wav
0.999956,61500,S2,./data/set_a/__201103140236.wav
0.999901,62000,S1,./data/set_a/__201103140236.wav
0.995922,62500,S2,./data/set_a/__201103140236.wav
0.985668,63000,S2,./data/set_a/__201103140236.wav
0.999907,64000,S1,./data/set_a/__201103140236.wav
0.933081,64500,S1,./data/set_a/__201103140236.wav
0.999513,65500,S2,./data/set_a/__201103140236.wav
0.95676,66000,S2,./data/set_a/__201103140236.wav
0.999992,66500,S2,./data/set_a/__201103140236.wav
0.962359,67000,S2,./data/set_a/__201103140236.wav
0.99877,67500,S2,./data/set_a/__201103140236.wav
0.989083,68000,S1,./data/set_a/__201103140236.wav
0.994392,69000,S2,./data/set_a/__201103140236.wav
0.903604,69500,S1,./data/set_a/__201103140236.wav
0.988635,70000,S2,./data/set_a/__201103140236.wav
0.994978,71000,S1,./data/set_a/__201103140236.wav
0.997905,72000,S2,./data/set_a/__201103140236.wav
0.980302,72500,S1,./data/set_a/__201103140236.wav
0.989483,73000,S2,./data/set_a/__201103140236.wav
0.985358,73500,S1,./data/set_a/__201103140236.wav
0.998486,75000,S2,./data/set_a/__201103140236.wav
0.999641,75500,S1,./data/set_a/__201103140236.wav
0.999806,76000,S2,./data/set_a/__201103140236.wav
0.995966,76500,S1,./data/set_a/__201103140236.wav
0.999998,77500,S2,./data/set_a/__201103140236.wav
0.999996,78000,S1,./data/set_a/__201103140236.wav
0.997999,78500,S2,./data/set_a/__201103140236.wav
0.999991,79500,S2,./data/set_a/__201103140236.wav
0.99086,80000,S1,./data/set_a/__201103140236.wav
0.943496,82000,S2,./data/set_a/__201103140236.wav
0.993038,85000,S2,./data/set_a/__201103140236.wav
0.990711,87500,S2,./data/set_a/__201103140236.wav
0.999916,88000,S2,./data/set_a/__201103140236.wav
0.968575,88500,S2,./data/set_a/__201103140236.wav
1.0,89000,S2,./data/set_a/__201103140236.wav
0.961237,90000,S2,./data/set_a/__201103140236.wav
0.977038,91000,S1,./data/set_a/__201103140236.wav
0.900443,92000,S2,./data/set_a/__201103140236.wav
0.994658,92500,S1,./data/set_a/__201103140236.wav
0.990871,93000,S2,./data/set_a/__201103140236.wav
0.989715,93500,S2,./data/set_a/__201103140236.wav
0.911453,94000,S1,./data/set_a/__201103140236.wav
0.998957,95500,S2,./data/set_a/__201103140236.wav
0.918924,97000,S1,./data/set_a/__201103140236.wav
0.925238,98000,S1,./data/set_a/__201103140236.wav
0.99644,99500,S2,./data/set_a/__201103140236.wav
0.926167,100500,S1,./data/set_a/__201103140236.wav
0.953554,101000,S2,./data/set_a/__201103140236.wav
0.993217,101500,S1,./data/set_a/__201103140236.wav
0.998326,102000,S1,./data/set_a/__201103140236.wav
0.980612,103000,S2,./data/set_a/__201103140236.wav
0.960879,104000,S2,./data/set_a/__201103140236.wav
0.999902,104500,S1,./data/set_a/__201103140236.wav
0.999998,105000,S2,./data/set_a/__201103140236.wav
0.995164,106500,S1,./data/set_a/__201103140236.wav
0.991913,107500,S1,./data/set_a/__201103140236.wav
0.983485,109500,S1,./data/set_a/__201103140236.wav
0.993922,110000,S1,./data/set_a/__201103140236.wav
0.969107,111000,S1,./data/set_a/__201103140236.wav
0.998011,111500,S2,./data/set_a/__201103140236.wav
0.94878,112000,S1,./data/set_a/__201103140236.wav
0.999725,113500,S1,./data/set_a/__201103140236.wav
0.928405,114000,S2,./data/set_a/__201103140236.wav
0.988388,115500,S1,./data/set_a/__201103140236.wav
0.999948,116500,S2,./data/set_a/__201103140236.wav
0.990408,117000,S2,./data/set_a/__201103140236.wav
0.980286,118500,S1,./data/set_a/__201103140236.wav
0.939972,119000,S2,./data/set_a/__201103140236.wav
0.997115,119500,S2,./data/set_a/__201103140236.wav
0.999906,120000,S1,./data/set_a/__201103140236.wav
0.949316,121000,S2,./data/set_a/__201103140236.wav
0.932117,127500,S1,./data/set_a/__201103140236.wav
0.947224,128000,S1,./data/set_a/__201103140236.wav
0.965683,129000,S1,./data/set_a/__201103140236.wav
0.996818,132000,S2,./data/set_a/__201103140236.wav
0.948604,132500,S2,./data/set_a/__201103140236.wav
0.98675,133000,S1,./data/set_a/__201103140236.wav
0.931291,135000,S1,./data/set_a/__201103140236.wav
0.942911,135500,S2,./data/set_a/__201103140236.wav
0.908504,138000,S2,./data/set_a/__201103140236.wav
0.999981,138500,S2,./data/set_a/__201103140236.wav
0.998011,139500,S1,./data/set_a/__201103140236.wav
0.948583,140000,S1,./data/set_a/__201103140236.wav
0.987214,140500,S2,./data/set_a/__201103140236.wav
0.974923,141000,S2,./data/set_a/__201103140236.wav
0.904668,141500,S2,./data/set_a/__201103140236.wav
0.957858,142000,S1,./data/set_a/__201103140236.wav
0.998387,142500,S1,./data/set_a/__201103140236.wav
0.902027,143000,S1,./data/set_a/__201103140236.wav
0.999666,143500,S2,./data/set_a/__201103140236.wav
0.999244,144500,S2,./data/set_a/__201103140236.wav
0.990113,145000,S2,./data/set_a/__201103140236.wav
0.978831,145500,S1,./data/set_a/__201103140236.wav
0.956904,146000,S1,./data/set_a/__201103140236.wav
0.97345,146500,S1,./data/set_a/__201103140236.wav
0.995807,147000,S1,./data/set_a/__201103140236.wav
0.999758,147500,S2,./data/set_a/__201103140236.wav
0.999999,148000,S1,./data/set_a/__201103140236.wav
0.911022,149000,S2,./data/set_a/__201103140236.wav
0.991472,149500,S2,./data/set_a/__201103140236.wav
0.980033,150000,S1,./data/set_a/__201103140236.wav
0.995256,151500,S1,./data/set_a/__201103140236.wav
0.913156,152000,S2,./data/set_a/__201103140236.wav
0.999847,154000,S1,./data/set_a/__201103140236.wav
0.968535,154500,S2,./data/set_a/__201103140236.wav
0.939205,155000,S1,./data/set_a/__201103140236.wav
0.938965,156500,S2,./data/set_a/__201103140236.wav
0.978434,158000,S1,./data/set_a/__201103140236.wav
0.999302,159000,S2,./data/set_a/__201103140236.wav
0.992486,163500,S1,./data/set_a/__201103140236.wav
0.999729,165500,S1,./data/set_a/__201103140236.wav
0.999985,166000,S1,./data/set_a/__201103140236.wav
0.920342,166500,S2,./data/set_a/__201103140236.wav
0.992942,167000,S2,./data/set_a/__201103140236.wav
0.994606,168000,S1,./data/set_a/__201103140236.wav
0.982034,169000,S1,./data/set_a/__201103140236.wav
0.940455,170500,S2,./data/set_a/__201103140236.wav
0.999997,171000,S1,./data/set_a/__201103140236.wav
0.935207,172000,S2,./data/set_a/__201103140236.wav
0.965706,173000,S1,./data/set_a/__201103140236.wav
0.998603,174000,S1,./data/set_a/__201103140236.wav
0.97353,174500,S1,./data/set_a/__201103140236.wav
0.978885,176500,S1,./data/set_a/__201103140236.wav
0.999905,177000,S2,./data/set_a/__201103140236.wav
0.94916,177500,S2,./data/set_a/__201103140236.wav
0.999953,178000,S1,./data/set_a/__201103140236.wav
0.943238,178500,S1,./data/set_a/__201103140236.wav
0.991445,179000,S2,./data/set_a/__201103140236.wav
0.93467,179500,S2,./data/set_a/__201103140236.wav
0.977699,180000,S1,./data/set_a/__201103140236.wav
0.997396,180500,S2,./data/set_a/__201103140236.wav
0.995627,181000,S2,./data/set_a/__201103140236.wav
0.996726,181500,S1,./data/set_a/__201103140236.wav
0.99992,182000,S2,./data/set_a/__201103140236.wav
0.925181,182500,S2,./data/set_a/__201103140236.wav
0.994682,184500,S2,./data/set_a/__201103140236.wav
0.983205,185000,S2,./data/set_a/__201103140236.wav
0.999989,186000,S2,./data/set_a/__201103140236.wav
0.994786,187000,S2,./data/set_a/__201103140236.wav
0.980409,187500,S1,./data/set_a/__201103140236.wav
0.999982,188000,S1,./data/set_a/__201103140236.wav
0.999512,188500,S1,./data/set_a/__201103140236.wav
0.991228,189500,S2,./data/set_a/__201103140236.wav
0.993962,190000,S1,./data/set_a/__201103140236.wav
0.906942,190500,S2,./data/set_a/__201103140236.wav
0.995946,191000,S2,./data/set_a/__201103140236.wav
0.991103,191500,S2,./data/set_a/__201103140236.wav
0.999988,192000,S2,./data/set_a/__201103140236.wav
0.999797,192500,S2,./data/set_a/__201103140236.wav
0.983057,193500,S1,./data/set_a/__201103140236.wav
0.998535,194500,S2,./data/set_a/__201103140236.wav
0.936277,195000,S1,./data/set_a/__201103140236.wav
0.904224,195500,S2,./data/set_a/__201103140236.wav
0.969381,196500,S2,./data/set_a/__201103140236.wav
0.996766,197500,S1,./data/set_a/__201103140236.wav
0.999833,203000,S1,./data/set_a/__201103140236.wav
0.999663,204000,S1,./data/set_a/__201103140236.wav
0.999999,205000,S2,./data/set_a/__201103140236.wav
0.993202,207500,S2,./data/set_a/__201103140236.wav
0.987192,208000,S2,./data/set_a/__201103140236.wav
0.999742,209000,S2,./data/set_a/__201103140236.wav
0.997401,210000,S1,./data/set_a/__201103140236.wav
0.962083,210500,S2,./data/set_a/__201103140236.wav
0.922487,211500,S2,./data/set_a/__201103140236.wav
0.990587,212000,S1,./data/set_a/__201103140236.wav
0.965817,212500,S2,./data/set_a/__201103140236.wav
0.961674,215000,S2,./data/set_a/__201103140236.wav
0.999982,216000,S2,./data/set_a/__201103140236.wav
0.934576,218000,S1,./data/set_a/__201103140236.wav
0.998791,218500,S2,./data/set_a/__201103140236.wav
0.98931,219500,S1,./data/set_a/__201103140236.wav
0.903369,220500,S1,./data/set_a/__201103140236.wav
0.931048,221500,S1,./data/set_a/__201103140236.wav
0.984664,222000,S1,./data/set_a/__201103140236.wav
0.999996,223500,S1,./data/set_a/__201103140236.wav
0.994451,224000,S2,./data/set_a/__201103140236.wav
0.990599,225000,S2,./data/set_a/__201103140236.wav
0.999964,226000,S1,./data/set_a/__201103140236.wav
0.953216,227500,S1,./data/set_a/__201103140236.wav
0.999997,228500,S2,./data/set_a/__201103140236.wav
0.946973,229500,S2,./data/set_a/__201103140236.wav
0.999995,230000,S2,./data/set_a/__201103140236.wav
0.999999,231000,S2,./data/set_a/__201103140236.wav
0.999801,231500,S2,./data/set_a/__201103140236.wav
0.999062,232500,S2,./data/set_a/__201103140236.wav
0.999936,233000,S2,./data/set_a/__201103140236.wav
0.999847,233500,S2,./data/set_a/__201103140236.wav
0.992702,234500,S2,./data/set_a/__201103140236.wav
0.988647,235500,S2,./data/set_a/__201103140236.wav
0.973715,236000,S2,./data/set_a/__201103140236.wav
0.964896,236500,S2,./data/set_a/__201103140236.wav
0.934017,237000,S1,./data/set_a/__201103140236.wav
1.0,238000,S2,./data/set_a/__201103140236.wav
0.966699,238500,S1,./data/set_a/__201103140236.wav
0.941672,239500,S2,./data/set_a/__201103140236.wav
0.929309,245000,S1,./data/set_a/__201103140236.wav
0.9881,245500,S2,./data/set_a/__201103140236.wav
0.993308,246000,S2,./data/set_a/__201103140236.wav
0.983618,246500,S2,./data/set_a/__201103140236.wav
0.999137,247000,S1,./data/set_a/__201103140236.wav
0.994238,247500,S2,./data/set_a/__201103140236.wav
0.976244,248000,S2,./data/set_a/__201103140236.wav
0.999502,248500,S2,./data/set_a/__201103140236.wav
0.999718,249000,S1,./data/set_a/__201103140236.wav
0.999972,249500,S2,./data/set_a/__201103140236.wav
0.999968,250000,S2,./data/set_a/__201103140236.wav
0.995455,250500,S1,./data/set_a/__201103140236.wav
0.97041,251000,S2,./data/set_a/__201103140236.wav
0.999644,251500,S1,./data/set_a/__201103140236.wav
0.996625,252000,S2,./data/set_a/__201103140236.wav
0.994588,252500,S2,./data/set_a/__201103140236.wav
0.946468,253500,S1,./data/set_a/__201103140236.wav
0.983756,254000,S1,./data/set_a/__201103140236.wav
0.93055,255500,S1,./data/set_a/__201103140236.wav
0.999973,257500,S1,./data/set_a/__201103140236.wav
0.974861,258000,S1,./data/set_a/__201103140236.wav
0.992744,258500,S1,./data/set_a/__201103140236.wav
0.959119,259000,S2,./data/set_a/__201103140236.wav
0.908592,259500,S2,./data/set_a/__201103140236.wav
0.997589,260000,S2,./data/set_a/__201103140236.wav
0.999958,260500,S2,./data/set_a/__201103140236.wav
0.999978,261000,S1,./data/set_a/__201103140236.wav
0.984784,261500,S2,./data/set_a/__201103140236.wav
0.941577,262000,S2,./data/set_a/__201103140236.wav
0.961869,262500,S1,./data/set_a/__201103140236.wav
0.921537,263000,S1,./data/set_a/__201103140236.wav
0.999847,263500,S1,./data/set_a/__201103140236.wav
0.999196,264500,S2,./data/set_a/__201103140236.wav
0.99995,265000,S1,./data/set_a/__201103140236.wav
0.91913,267500,S2,./data/set_a/__201103140236.wav
0.9632,268000,S2,./data/set_a/__201103140236.wav
0.996276,268500,S1,./data/set_a/__201103140236.wav
0.97608,271000,S2,./data/set_a/__201103140236.wav
0.989707,272000,S2,./data/set_a/__201103140236.wav
0.993945,272500,S1,./data/set_a/__201103140236.wav
0.937877,274000,S2,./data/set_a/__201103140236.wav
0.998757,275000,S1,./data/set_a/__201103140236.wav
0.984391,276500,S2,./data/set_a/__201103140236.wav
0.979043,277000,S1,./data/set_a/__201103140236.wav
0.998368,277500,S1,./data/set_a/__201103140236.wav
0.980466,279000,S1,./data/set_a/__201103140236.wav
0.984566,280000,S2,./data/set_a/__201103140236.wav
0.978649,283500,S2,./data/set_a/__201103140236.wav
0.998479,284000,S1,./data/set_a/__201103140236.wav
0.999532,285000,S1,./data/set_a/__201103140236.wav
0.982377,286000,S1,./data/set_a/__201103140236.wav
0.964072,288000,S2,./data/set_a/__201103140236.wav
0.99534,292000,S2,./data/set_a/__201103140236.wav
0.904472,293500,S2,./data/set_a/__201103140236.wav
0.992407,295500,S1,./data/set_a/__201103140236.wav
0.987819,296000,S1,./data/set_a/__201103140236.wav
0.999704,297500,S2,./data/set_a/__201103140236.wav
0.976048,298000,S1,./data/set_a/__201103140236.wav
0.981093,299500,S1,./data/set_a/__201103140236.wav
0.927129,300000,S1,./data/set_a/__201103140236.wav
0.960616,301000,S2,./data/set_a/__201103140236.wav
0.992342,302000,S2,./data/set_a/__201103140236.wav
0.999276,303500,S1,./data/set_a/__201103140236.wav
0.999785,304000,S1,./data/set_a/__201103140236.wav
0.999226,305000,S1,./data/set_a/__201103140236.wav
0.929655,305500,S1,./data/set_a/__201103140236.wav
0.996644,306000,S2,./data/set_a/__201103140236.wav
0.90234,308000,S1,./data/set_a/__201103140236.wav
0.985093,308500,S2,./data/set_a/__201103140236.wav
0.960644,309000,S2,./data/set_a/__201103140236.wav
0.91456,310000,S2,./data/set_a/__201103140236.wav
0.999291,310500,S1,./data/set_a/__201103140236.wav
0.999763,311000,S2,./data/set_a/__201103140236.wav
0.993893,311500,S1,./data/set_a/__201103140236.wav
0.949048,312000,S1,./data/set_a/__201103140236.wav
0.903083,312500,S1,./data/set_a/__201103140236.wav
0.963695,313000,S2,./data/set_a/__201103140236.wav
0.998021,313500,S1,./data/set_a/__201103140236.wav
0.967696,314000,S2,./data/set_a/__201103140236.wav
0.911028,315500,S2,./data/set_a/__201103140236.wav
0.98717,317000,S1,./data/set_a/__201103140236.wav
0.989879,318000,S1,./data/set_a/__201103140236.wav
0.977278,318500,S2,./data/set_a/__201103140236.wav
0.936271,320500,S1,./data/set_a/__201103140236.wav
0.960372,323000,S2,./data/set_a/__201103140236.wav
0.997903,323500,S1,./data/set_a/__201103140236.wav
0.988686,324500,S1,./data/set_a/__201103140236.wav
0.988843,325000,S1,./data/set_a/__201103140236.wav
0.948861,325500,S1,./data/set_a/__201103140236.wav
0.960252,326500,S2,./data/set_a/__201103140236.wav
0.941244,327500,S1,./data/set_a/__201103140236.wav
0.969508,329500,S2,./data/set_a/__201103140236.wav
0.996337,330000,S1,./data/set_a/__201103140236.wav
0.932256,331000,S2,./data/set_a/__201103140236.wav
0.999664,331500,S2,./data/set_a/__201103140236.wav
0.90698,333000,S2,./data/set_a/__201103140236.wav
0.988414,334500,S2,./data/set_a/__201103140236.wav
0.9722,336500,S2,./data/set_a/__201103140236.wav
0.979077,337000,S1,./data/set_a/__201103140236.wav
0.965618,337500,S2,./data/set_a/__201103140236.wav
0.999052,338000,S2,./data/set_a/__201103140236.wav
0.999999,339000,S2,./data/set_a/__201103140236.wav
0.98005,340000,S1,./data/set_a/__201103140236.wav
0.983732,340500,S2,./data/set_a/__201103140236.wav
0.999307,341000,S1,./data/set_a/__201103140236.wav
0.976297,341500,S2,./data/set_a/__201103140236.wav
0.965496,342000,S1,./data/set_a/__201103140236.wav
0.99937,342500,S2,./data/set_a/__201103140236.wav
0.986066,343500,S2,./data/set_a/__201103140236.wav
0.981835,344000,S2,./data/set_a/__201103140236.wav
0.995071,345000,S2,./data/set_a/__201103140236.wav
0.999573,346000,S1,./data/set_a/__201103140236.wav
0.957464,346500,S1,./data/set_a/__201103140236.wav
0.998746,347000,S2,./data/set_a/__201103140236.wav
0.959207,347500,S1,./data/set_a/__201103140236.wav
0.999442,348000,S1,./data/set_a/__201103140236.wav
0.924996,349000,S1,./data/set_a/__201103140236.wav
0.99534,350000,S2,./data/set_a/__201103140236.wav
0.999963,350500,S1,./data/set_a/__201103140236.wav
0.9993,351000,S2,./data/set_a/__201103140236.wav
0.998629,351500,S2,./data/set_a/__201103140236.wav
0.989959,352000,S1,./data/set_a/__201103140236.wav
0.996878,353000,S2,./data/set_a/__201103140236.wav
0.902122,353500,S1,./data/set_a/__201103140236.wav
0.959777,354500,S2,./data/set_a/__201103140236.wav
0.906333,355000,S2,./data/set_a/__201103140236.wav
0.926718,357000,S1,./data/set_a/__201103140236.wav
0.943917,357500,S2,./data/set_a/__201103140236.wav
0.950835,358000,S1,./data/set_a/__201103140236.wav
0.972007,358500,S2,./data/set_a/__201103140236.wav
0.957696,359000,S1,./data/set_a/__201103140236.wav
0.973837,360000,S1,./data/set_a/__201103140236.wav
0.999927,360500,S1,./data/set_a/__201103140236.wav
0.999288,361500,S2,./data/set_a/__201103140236.wav
0.992053,362000,S2,./data/set_a/__201103140236.wav
0.939821,362500,S2,./data/set_a/__201103140236.wav
0.999956,363000,S2,./data/set_a/__201103140236.wav
0.992348,363500,S1,./data/set_a/__201103140236.wav
0.999995,364500,S2,./data/set_a/__201103140236.wav
0.999779,365000,S1,./data/set_a/__201103140236.wav
0.951901,365500,S2,./data/set_a/__201103140236.wav
0.944252,366500,S2,./data/set_a/__201103140236.wav
0.996954,367000,S1,./data/set_a/__201103140236.wav
0.941972,367500,S1,./data/set_a/__201103140236.wav
0.998712,369000,S1,./data/set_a/__201103140236.wav
0.947821,370000,S1,./data/set_a/__201103140236.wav
0.953209,370500,S2,./data/set_a/__201103140236.wav
0.997091,371000,S2,./data/set_a/__201103140236.wav
0.999224,371500,S1,./data/set_a/__201103140236.wav
0.998753,372000,S2,./data/set_a/__201103140236.wav
0.997534,372500,S1,./data/set_a/__201103140236.wav
0.995597,373000,S2,./data/set_a/__201103140236.wav
0.999997,373500,S1,./data/set_a/__201103140236.wav
0.999413,374500,S2,./data/set_a/__201103140236.wav
0.994566,375000,S1,./data/set_a/__201103140236.wav
